timestamp,open,high,low,close,volume,EMA_20,EMA_50,RSI,MACD,MACD_S,MACD_H,BB_U,BB_L,ATR,VOL_R
2025-10-02 23:00:00,120257.49,120680.35,120251.81,120529.35,524.1272,119530.65719460107,117894.06701132303,66.51124701788595,825.7432801700488,842.0040325028247,-16.260752332775837,121137.06490009729,117804.11809990273,594.2859353205099,0.6770144096375683
2025-10-03 00:00:00,120529.35,120550.9,120079.0,120132.8,776.43359,119588.00412844858,117981.86046185938,60.874902316594245,775.1909624119435,828.6414184846485,-53.45045607270504,121190.04900869836,117898.20999130163,577.9678106111078,0.9797603369632129
2025-10-03 01:00:00,120132.8,120293.68,119820.0,119875.72,537.61051,119615.40564002491,118056.1294633551,57.474482452819,706.2425543403515,804.1616456557891,-97.91909131543764,121175.31189128126,118062.78510871874,564.0627691962925,0.6761435947633315
2025-10-03 02:00:00,119875.72,120269.11,119866.18,120157.82,451.19476,119667.06415049873,118138.54870008628,60.107791468433305,666.6785018131632,776.665016887264,-109.9865150741008,121198.15702533742,118190.81597466258,542.5783999701212,0.5649625461449741
2025-10-03 03:00:00,120157.82,120472.12,120157.82,120225.89,503.41637,119720.28565997504,118220.40522165153,60.73954101456719,633.5136344278872,748.0347403953887,-114.52110596750151,121189.55324455074,118373.03275544924,512.1412799741034,0.6300667830361172
2025-10-03 04:00:00,120225.88,120324.53,120000.4,120039.98,289.32576,119750.73273997741,118291.76109531225,58.036279240355256,585.4798080214387,715.5237539205987,-130.04394589916,121160.18449907756,118539.51050092245,487.0731093108903,0.3625616294724065
2025-10-03 05:00:00,120039.98,120065.41,119746.81,119920.4,454.732,119766.89152664623,118355.62928765295,56.30059754532634,531.6351883808093,678.7460408126408,-147.11085243183152,121126.2759450241,118680.46005497588,464.61002806943907,0.5658758682942048
2025-10-03 06:00:00,119920.41,120075.62,119765.99,119916.93,356.16347,119781.18090506087,118416.85676656853,56.248028095411556,483.1139030398044,639.6196132580735,-156.5057102182691,121031.64766973925,118904.82533026075,443.9460243268459,0.4442517603808107
2025-10-03 07:00:00,119916.94,120011.05,119610.59,119640.21,1193.694,119767.75510457889,118464.83140317368,52.07238246932668,417.5185495328624,595.1994005130313,-177.68085098016888,120929.03244107853,119094.88855892148,438.14788774993394,1.4199076602060576
2025-10-03 08:00:00,119640.22,120072.59,119248.3,120038.6,1368.04834,119793.54985652375,118526.5478187355,57.019378752451246,393.14853126351954,554.7892266631289,-161.6406953996094,120914.79832682242,119172.7406731776,489.6335027166086,1.585447569529453
2025-10-03 09:00:00,120038.6,120365.35,120008.6,120300.0,1073.47178,119841.7832035215,118596.09496309882,59.94108634277922,390.4273086164467,521.9168430537925,-131.4895344373458,120932.15100996754,119223.26799003246,471.9157023543941,1.2779645176544252
2025-10-03 10:00:00,120300.01,120515.89,120271.18,120425.95,575.58075,119897.41813651945,118667.85398415377,61.30593861928791,393.8932759599993,496.3121296350339,-102.4188536750346,120784.47995397539,119532.1250460246,441.62160870714246,0.7133513232854918
2025-10-03 11:00:00,120425.95,120471.0,120130.76,120334.5,450.30439,119939.04498066046,118733.21265144186,59.71504740454022,384.82480848318664,474.01466540466447,-89.18985692147783,120799.04143006094,119559.93556993907,428.1040608795242,0.593211232870683
2025-10-03 12:00:00,120334.51,120400.0,120102.18,120358.07,423.63897,119978.95212535946,118796.93254746376,60.00313492560562,375.2146438391501,454.2546610915616,-79.04001725241153,120797.46992477684,119624.17407522319,410.7328527622552,0.6036985223027687
2025-10-03 13:00:00,120358.07,120691.44,120113.0,120374.73,795.86923,120016.64525627761,118858.80695736714,60.219680818428394,364.73836505718646,436.3514018846866,-71.61303682750014,120807.70390274945,119659.6610972506,433.09380572728816,1.1205349686659722
2025-10-03 14:00:00,120374.72,120975.0,119881.24,120917.85,1151.84039,120102.47427948927,118939.55374335275,66.57332216164156,395.6997037316323,428.2210622540758,-32.52135852244345,120895.01172800231,119613.47727199769,521.1826316303157,1.64349998195966
2025-10-03 15:00:00,120917.1,122366.0,120641.27,122258.05,2558.07247,120307.7672052522,119069.69085145657,76.53340598529084,522.3583057844662,447.04851096015386,75.30979482431235,121403.86465057259,119246.78034942743,681.6556140796064,3.356558551514546
2025-10-03 16:00:00,122258.04,123894.99,122258.04,122553.3,4679.2754,120521.62747141866,119206.30297492887,78.08279317103761,639.1921586089447,485.47724048991205,153.7149181190327,121885.91125646126,118954.86274353872,809.0281988689937,4.902719079762304
2025-10-03 17:00:00,122553.3,123113.97,121603.42,122073.25,2932.08887,120669.40104556926,119318.73227002971,69.99119079087824,685.149824968772,525.411757385684,159.73806758308797,122150.12900770317,118882.9599922968,902.564439019795,2.730830624935405
2025-10-03 18:00:00,122073.26,122732.12,121466.25,122538.46,1175.09154,120847.40666027695,119444.99610257757,72.9199027681365,750.4593376442062,570.4212734373885,180.0380642068177,122490.79864687783,118770.38735312216,951.0051804838217,1.0553144197532294
2025-10-03 19:00:00,122538.46,122961.63,122355.08,122660.99,661.21371,121020.12888310771,119571.11351031963,73.64935560302277,802.8499890264502,616.9070165552009,185.94297247124928,122805.57389053759,118668.77610946241,905.0778230859793,0.5901832048401624
2025-10-03 20:00:00,122661.0,122734.92,122037.43,122447.94,617.65815,121156.11089424031,119683.93023540513,70.1128960782878,817.7520664452895,657.0760265332187,160.6760399120708,123034.92796906912,118670.93603093088,877.3994466745161,0.5552409880711169
2025-10-03 21:00:00,122447.94,122452.1,121999.33,122306.57,392.75542,121265.67842812218,119786.77885362454,67.78691585203833,808.8309924407222,687.4270197147194,121.40397272600273,123197.697575148,118751.25142485196,820.7821871179145,0.3553795202581757
2025-10-03 22:00:00,122306.57,122665.0,122306.56,122477.0,227.9953,121381.04238734863,119892.27772210985,69.11706443647212,806.2196553438116,711.1855468405379,95.03410850327373,123375.37977420635,118805.48722579365,759.1365621688595,0.20840295942854922
2025-10-03 23:00:00,122477.0,122477.0,122180.79,122232.0,290.85283,121462.0859695059,119984.03153692908,64.96420976539893,775.4418880417361,724.0368150807776,51.40507296095848,123491.95914569247,118889.5188543075,697.4130205463458,0.26846706897170847
2025-10-04 00:00:00,122232.21,122295.56,121982.23,122100.0,444.36212,121522.83968669582,120067.01069234363,62.775714343284704,731.9613935681264,725.6217307782474,6.3396627898789575,123562.26571763614,119025.21428236384,646.2019511401667,0.4072474387601389
2025-10-04 01:00:00,122100.0,122103.24,121698.8,121865.21,486.29697,121555.44638320098,120137.52831225173,58.970355832305806,670.8243521022814,714.6622550430542,-43.83790294077278,123576.86311511208,119205.09788488796,613.9670243214781,0.4450360307323133
2025-10-04 02:00:00,121865.22,122030.0,121684.97,121854.53,443.51459,121583.93053718183,120204.86171177127,58.79576304968818,614.4282728671824,694.6154586078799,-80.18718574069749,123567.85199329651,119407.86900670348,578.1087544119475,0.4042677655397488
2025-10-04 03:00:00,121854.53,122325.6,121829.54,122243.99,356.40352,121646.79334316452,120284.82752699593,63.08758138658021,594.3093130919151,674.554229504687,-80.24491641277189,123530.290832715,119705.80816728501,567.1689204903562,0.3377538542586631
2025-10-04 04:00:00,122243.99,122522.0,122219.3,122495.0,315.41672,121727.5749295298,120371.50095730982,65.57626822858977,591.7974293581065,658.002869475371,-66.20544011726452,123538.05175373891,119943.68724626109,531.9063977583083,0.3146034210783787
2025-10-04 05:00:00,122495.01,122800.0,122405.64,122522.7,588.87932,121803.30112671744,120455.861704082,65.8498978971702,585.2949856423365,643.4612927087641,-58.16630706642752,123545.95587584357,120158.05312415642,513.5668780572007,0.6019072823089967
2025-10-04 06:00:00,122522.7,122606.86,122373.9,122430.27,358.53969,121863.01244798244,120533.28948039252,64.02117974619378,566.1571167978836,628.000457526588,-61.843340728704334,123523.66858317751,120380.77241682251,476.1526276495748,0.3705823259674477
2025-10-04 07:00:00,122430.27,122455.0,122259.98,122324.08,253.33958,121906.9236434127,120603.51655959281,61.89451427511812,536.240129904967,609.6483920022638,-73.40826209729676,123432.25785873372,120671.14114126631,438.66827729629875,0.26454152762978755
2025-10-04 08:00:00,122324.08,122539.83,122197.63,122267.57,499.0421,121941.27091546863,120668.77355725584,60.73823159584725,502.18197630047507,588.1551088619061,-85.97313256143104,123275.66965456176,121018.67934543823,425.80584032345854,0.5190648198770901
2025-10-04 09:00:00,122267.58,122457.17,122186.03,122208.78,244.01487,121966.74797113829,120729.16596677522,59.49302686326008,465.08556562686863,563.5412002148986,-98.45563458802997,122998.8188264168,121478.93517358322,405.1837282803307,0.2613047023826682
2025-10-04 10:00:00,122208.79,122331.01,122099.69,122129.53,208.78248,121982.25102150608,120784.08220337228,57.77358140651676,424.39936848229263,535.7128338683774,-111.31346538608477,122743.51315752529,121855.40884247467,382.00189784295225,0.23546547933159845
2025-10-04 11:00:00,122129.53,122215.97,121962.81,121973.26,316.89688,121981.3947337436,120830.71662676946,54.43282914868546,375.2202753521269,503.6143221651273,-128.3940468130004,122752.52123873169,121817.92176126834,364.8229781305591,0.4090992611518436
2025-10-04 12:00:00,121973.26,122103.0,121945.0,122005.62,214.19564,121983.70190195848,120876.79126885693,55.01295211553432,334.9950567988417,469.8904690918702,-134.89541229302853,122723.17636128596,121792.49863871402,337.24658104648455,0.38848105558146234
2025-10-04 13:00:00,122005.62,122509.52,122005.62,122385.42,319.16828,122021.96076843863,120935.95317988216,61.24866108303072,329.9594005898689,441.90425539147,-111.94485480160108,122733.62867742596,121813.26332257409,359.46703690695443,0.7586222009360643
2025-10-04 14:00:00,122385.42,122459.98,122000.0,122000.01,229.86148,122019.87021906352,120977.68089831815,53.191318972832754,291.5089075419237,411.82518582156075,-120.31627827963706,122704.42187177192,121788.6251282281,372.86876531935997,0.6154924182437916
2025-10-04 15:00:00,122000.01,122144.28,121698.88,121791.31,700.83126,121998.1025791527,121009.58792191352,49.40149166540326,241.41340549533197,377.742829756315,-136.32942426098305,122660.39035011498,121745.68864988502,382.5395966101112,1.866691316831254
2025-10-04 16:00:00,121791.31,121964.95,121595.67,121719.99,652.05349,121971.61566685245,121037.44682693653,48.13922440256631,193.72429813124472,340.93912343130097,-147.21482530005625,122656.63051864195,121676.65348135804,380.77165039542956,1.7288505420404634
2025-10-04 17:00:00,121720.0,121910.24,121660.57,121747.37,289.33463,121950.25893667602,121065.28695137039,48.68134179611071,156.33751261088764,304.0188012672183,-147.68128865633065,122657.99237017316,121619.37162982684,363.2914303427054,0.7778040800726447
2025-10-04 18:00:00,121747.36,121829.69,121510.0,121574.66,288.12119,121914.48760937355,121085.26236504214,45.45365164495693,111.48681156089879,265.5124033259544,-154.0255917650556,122644.91670956381,121542.21329043622,357.47790629701166,0.7683326350936238
2025-10-04 19:00:00,121574.66,121959.25,121574.65,121959.25,213.72533,121918.75069419511,121119.53638994246,52.93667484683477,105.75641260080738,233.561205180925,-127.8047925801176,122630.35374691857,121529.50125308147,361.0941854574109,0.5758632910283128
2025-10-04 20:00:00,121959.25,122079.65,121891.49,121892.89,211.24587,121916.28777093843,121149.86398249374,51.62075677785609,94.76790728906053,205.8025456025521,-111.03463831349157,122626.16660759253,121512.9773924075,338.036294063088,0.5876376788456519
2025-10-04 21:00:00,121892.89,122347.55,121871.01,122190.67,282.5404,121942.41941180144,121190.67990474889,56.80920217079242,108.83323324380035,186.40868313080176,-77.57544988700141,122636.27891202997,121535.41108797003,356.5034548546774,0.8088867689129319
2025-10-04 22:00:00,122190.67,122365.14,122139.98,122287.19,158.14137,121975.25470591559,121233.68030064109,58.367730624954035,126.31241188931745,174.38942888250492,-48.07701699318747,122653.62556646799,121561.33043353201,338.99099420738753,0.4720261628099169
2025-10-04 23:00:00,122287.19,122410.0,122214.0,122391.0,133.459,122014.8494958284,121279.06538689046,60.037965917375494,146.84860698891862,168.88126450378766,-22.032657514869044,122672.54662009477,121557.1103799052,319.9255283130692,0.41206377264797317
2025-10-05 00:00:00,122390.99,122410.0,122157.7,122157.7,191.66559,122028.4543057495,121313.5216462281,54.72436946053357,142.65390392462723,163.63579238795558,-20.981888463328346,122626.93552465871,121568.99147534126,310.90879120466036,0.603306462725693
2025-10-05 01:00:00,122157.71,122410.0,122136.0,122377.72,308.73428,122061.71770520193,121355.25491500346,58.458400455073686,155.2932231315208,161.96727853666863,-6.67405540514784,122598.73766741203,121582.69133258797,305.987619044039,1.0166278050574173
2025-10-05 02:00:00,122377.71,124362.28,122342.0,124031.44,2633.63494,122249.31030470651,121460.2033497092,75.08856757354577,295.34678406990133,188.6431796433152,106.70360442658614,123170.6515261804,121170.8944738196,534.5599365048337,6.309022894825559
2025-10-05 03:00:00,124031.44,124173.0,123344.98,123776.22,1077.99134,122394.73027568684,121551.02753207355,70.40421608464634,381.35015193821164,227.1845741022945,154.16557783591713,123474.3289341996,121012.43106580041,573.6879449708564,2.3502443808317666
2025-10-05 04:00:00,123776.23,125708.42,123734.0,125172.81,3667.071773,122659.30929705,121693.05821709028,78.35985051609177,555.7947261719237,292.90660451622034,262.88812165570334,124186.67142246888,120590.61257753117,760.452218974742,5.942682266158776
2025-10-05 05:00:00,125172.81,125437.91,124876.72,125127.99,1956.24996,122894.42174495,121827.76142426321,77.63856028261338,682.5585979940952,370.8370032117953,311.72159478229986,124706.28190563865,120362.92309436134,733.8839231114434,2.783963281606859
2025-10-05 06:00:00,125127.99,125225.54,124805.34,125000.01,821.20016,123094.95395971666,121952.16332919407,75.50145120451003,763.8873454559798,449.4470716606322,314.4402737953476,125101.87205653611,120254.38094346391,692.0594000299172,1.1198599216316956
2025-10-05 07:00:00,125000.01,125164.26,124622.6,124713.63,898.02731,123249.11358260078,122060.4561398139,70.80471004339107,796.0560524935572,518.7688678272173,277.28718466633995,125377.01246492636,120253.27753507362,672.0061466925935,1.1779528978013156
2025-10-05 08:00:00,124713.63,124838.37,124558.0,124595.99,532.28794,123377.38752711499,122159.88884021336,68.90839505866244,802.8032041327679,575.5757350883274,227.22746904444045,125594.61327763068,120294.71372236931,619.787993800247,0.683939764548985
